region,site_id,lat,lon,veg_cover_pct,ndvi,grass_biomass_kg_ha,bush_biomass_kg_ha,bush_encroachment,livestock_density_ha_lsu,carrying_capacity_ha_lsu,grazing_pressure,tenure
Erongo,SITE_0559,-21.76552551020863,20.109818920606727,72.16473094049914,0.11079632128864295,775.0344252726579,1210.0894432934083,Severe,9.368866091075372,34.90587809201641,High,commercial
Omaheke,SITE_0560,-21.372383427979788,15.97564022511022,30.97215883141348,0.4090092865355829,1532.0402062373064,1106.6649001246965,High,41.26814785917265,10.39855265689246,Normal,communal
Hardap,SITE_0561,-24.944770719028668,14.884791992856847,70.0708921320136,0.5534942064068779,726.9102549507268,4564.739546253275,Low,9.278287247573216,34.19889634157754,High,commercial
Khomas,SITE_0562,-23.259874403214322,15.522310587672383,19.84022962361788,0.6832320652594792,1371.6496657773291,4967.073242427285,Moderate,42.96937301604869,30.214316339477158,Normal,conservancy
Khomas,SITE_0563,-26.11805222812029,18.17434509462145,50.23796693822208,0.2793931277548532,722.9925607592372,4514.332853765025,High,44.10165421050051,42.851837435069775,Normal,communal
Oshikoto,SITE_0564,-27.65585066440969,12.482899518020417,45.452767383960584,0.6510820471002127,1477.1340393688486,3122.0945157691317,Moderate,27.848389052510758,14.94470588756454,Normal,communal
Khomas,SITE_0565,-21.967834332549067,18.974164132050646,37.724829476962356,0.32104372271524284,1084.3439044525153,3812.447624845522,Severe,42.092163197493925,20.2887596592932,Normal,commercial
Omusati,SITE_0566,-20.189252819943587,12.833778813626594,13.26484615077469,0.2920443743060184,1977.364630307229,3106.3670387677926,Low,9.711446194084377,40.57455080425304,High,communal
Ohangwena,SITE_0567,-23.721000713953856,15.37302576625699,33.94845437986864,0.4068365281325439,133.6801501163436,3271.685929501423,Moderate,32.40634191854976,40.393948848590966,High,commercial
Omaheke,SITE_0568,-21.01787696747465,17.839583122616258,77.94906979755122,0.6438087967606668,343.79038664765335,3435.8013544994124,Severe,16.808974507815208,35.50524568666587,High,communal
Ohangwena,SITE_0569,-22.933296897816994,14.881438025089732,11.849364890782935,0.36712264803419037,1824.187908047301,4866.306446239915,High,11.293444291278467,38.53271762687255,High,conservancy
Ohangwena,SITE_0570,-20.189991797507712,11.198423621041805,39.96986462189054,0.6504139789041512,1485.8712604261827,1867.5840243863076,Severe,47.349005535653156,16.420366911838276,Normal,commercial
Zambezi,SITE_0571,-25.806275626909688,11.541653596586576,49.235994836494214,0.597968906718517,1746.624527221572,2398.114095865298,Moderate,6.9879463717079275,14.964263523758708,High,commercial
Oshikoto,SITE_0572,-18.11856399438452,18.000877248419712,71.0680039978783,0.22991033775945788,1652.5412848272952,4868.684896008718,Severe,19.317440448480184,39.99011517920821,High,commercial
Erongo,SITE_0573,-26.697398250263298,18.113313806402637,34.22274283591763,0.45115836991435965,653.8361115478505,4431.667405728564,Moderate,7.846889873134554,41.49590879817897,High,conservancy
Kavango East,SITE_0574,-17.8873042667486,18.976984823093936,64.20728965938821,0.6405827594549188,1609.2549450870722,2402.935637881899,Moderate,15.225491968669388,16.279826252502758,High,communal
Ohangwena,SITE_0575,-23.304284103187413,17.451263230143603,28.909982037374526,0.33434653128426894,1264.505189537026,4852.061862474423,Moderate,20.352854422127237,11.061502025854917,Normal,communal
Omusati,SITE_0576,-22.673203812417647,19.162186473325143,10.06294227781086,0.37851385140479754,284.0031535165432,3076.138916612816,Severe,18.513888017837356,21.252710160765616,High,communal
Oshikoto,SITE_0577,-18.07195912569808,18.082203410973957,23.033025113136993,0.4050249132981023,1932.4675037485374,589.2479960264511,Severe,25.961411198497782,26.801564290832168,High,conservancy
Karas,SITE_0578,-19.458810514017046,20.668208417175446,17.42086885480125,0.26165432145716017,292.37954921308415,3200.2118139213158,Low,49.41953332762008,35.42907775689858,Normal,communal
Omusati,SITE_0579,-26.796517597452485,17.788877572911296,41.30632460835668,0.10809209582317506,215.3512166051109,2711.890392442637,Low,39.49704275641897,29.86664256701098,Normal,communal
Omusati,SITE_0580,-26.611329292806982,20.838299901938257,49.49983223559444,0.3704285095427188,1136.373443105863,4256.648493240162,High,37.11181362699723,42.47154909091743,High,conservancy
Karas,SITE_0581,-19.079384788837014,12.495240306750777,56.3865151793638,0.2700778465917683,1167.4771163440641,2115.975624955286,Moderate,45.0646519797628,43.85800654547822,Normal,conservancy
Ohangwena,SITE_0582,-17.754933412302087,12.968530244074671,23.064691835653548,0.5166920398660725,1781.7544591272583,910.2540054835167,High,16.11093833999803,22.92480184909616,High,commercial
Omusati,SITE_0583,-17.447312173984514,16.396258188971295,53.5038819383188,0.6747159757860398,1065.49290133886,743.2799589723293,High,22.01754914419323,26.70524778586565,High,conservancy
Karas,SITE_0584,-26.926706160852337,14.605877625872612,21.30065329451714,0.18655355578857014,1118.773381175797,3149.355593250296,Low,20.35068663645076,25.00631695952256,High,communal
Kavango East,SITE_0585,-21.94607805823152,13.277060491810428,77.59048170425444,0.5826510332024798,1177.1552972836462,1154.7770217716497,High,46.95554446486738,43.410501213091486,Normal,commercial
Khomas,SITE_0586,-19.104468421064308,19.019206663885484,11.307369465150753,0.15158003025401506,422.0908573907209,1319.0966145640373,Severe,45.853063087256686,10.06386905715865,Normal,communal
Kavango West,SITE_0587,-20.017551186419702,12.130695751763536,18.66909498649928,0.11412399291228965,1438.6968738136634,2970.929330834976,Low,9.045028428256535,11.23076156757625,High,conservancy
Erongo,SITE_0588,-20.07859999987805,15.189273492332442,79.24222840664423,0.27615934846233225,501.2474243080167,3511.045083544684,Severe,42.04724667785877,18.449711613207448,Normal,conservancy
Erongo,SITE_0589,-27.26503285771243,20.848830125252555,66.19254639247265,0.6344919769231823,937.3788702813848,1758.2158583073542,Low,15.321873970395213,23.2279696900957,High,conservancy
Kavango West,SITE_0590,-19.34178853129717,13.541692969822874,55.89279039206908,0.38191696399466,1867.5693297839227,4192.775009107395,Low,18.389181414897063,17.309247469847584,Normal,conservancy
Oshana,SITE_0591,-19.712523143620842,13.798799200768578,31.94318045677619,0.2357161017628992,1736.3280252885866,1756.150115246182,Moderate,30.750898512316194,20.299349422210774,Normal,commercial
Oshana,SITE_0592,-25.174716670604486,15.492997827189019,35.740914760487215,0.3043769828565843,841.1273522446708,4462.82620933175,High,12.092161321562452,10.633393080935893,Normal,communal
Zambezi,SITE_0593,-25.608565995945657,18.619780687989845,39.30009165415463,0.4757232170827008,1895.795012930413,2747.851989696243,Moderate,44.48967925830683,35.5694997465122,Normal,commercial
Karas,SITE_0594,-17.60032074966886,11.256281019423366,56.84381800299334,0.258467908423052,573.8479513692002,2999.731940512128,Moderate,28.97844170110371,10.131465783867098,Normal,conservancy
Ohangwena,SITE_0595,-19.69110908791999,17.230463727427004,79.28609097590385,0.5442003698242509,1644.4815664570322,1327.401937867928,Moderate,29.025370485336104,17.73221188523283,Normal,communal
Omusati,SITE_0596,-19.79432732254302,15.67172598165266,26.994075315576726,0.10671148325530964,927.874063860839,2344.3596022099437,High,5.570082779812042,40.10092600762305,High,communal
Khomas,SITE_0597,-22.226397050264872,18.04527189409604,49.513481949598194,0.579766098589904,1440.2287244646297,3614.1232098359596,Moderate,17.02854872456183,27.904285577941305,High,communal
Oshana,SITE_0598,-19.239489442965677,18.45409054676182,69.64380237466864,0.2651461990913667,239.41850758358837,3704.6763413994413,Severe,31.972429122389407,41.198161361795066,High,conservancy
Oshana,SITE_0599,-23.491470251968067,14.754637035944352,60.151121240614565,0.4481454032903478,297.0895977599665,581.8701563638941,High,48.60044699365702,30.650513508252562,Normal,commercial
Hardap,SITE_0600,-24.2784057697175,20.623902064070503,33.86568768469658,0.268982904313961,1163.2032742031417,1349.46973069859,Severe,20.990622431246866,31.793973289061064,High,conservancy
Oshikoto,SITE_0601,-19.201309914987213,14.76450202280838,79.28310637246057,0.6388427525745235,1592.3907150617183,3782.4003884309263,Severe,33.92956975172779,34.01217355510199,High,communal
Otjozondjupa,SITE_0602,-25.703898809234413,15.941181626491057,16.475674680672775,0.5941256465811708,629.2082782784821,1235.4565310754665,Moderate,7.3918994690654305,17.341599618021732,High,conservancy
Omusati,SITE_0603,-18.281738843988933,19.029404119684017,18.564197712134145,0.32483043101642856,566.7896608404254,1275.7611092014124,High,41.059399401774385,34.47350030628574,Normal,conservancy
Kunene,SITE_0604,-18.146771473232732,16.757510956693167,38.39294625570745,0.5490478163600593,690.689038266047,4607.021312348138,High,33.884828305118575,15.613963275366512,Normal,communal
Omusati,SITE_0605,-22.083287187228407,17.674752661403843,71.5346242343533,0.42163093846149535,1739.297736384661,4783.248958128196,Moderate,46.03602691251614,28.32561517323785,Normal,conservancy
Kavango West,SITE_0606,-26.48754103401932,17.00894455665336,69.92752525838634,0.30785545305940765,598.7871053442769,3275.661784681183,Moderate,15.273010464914275,13.541368136442335,Normal,conservancy
Otjozondjupa,SITE_0607,-26.333742735083337,14.421850246227583,73.8432335258937,0.5504675172172968,1289.6848468871965,544.2630647765202,Severe,37.429310103571666,21.34276586623011,Normal,conservancy
Zambezi,SITE_0608,-17.871949062858054,13.469785230633644,11.421440339909202,0.5399622531321427,1443.6531772674025,3640.3113964331087,Moderate,12.86111204590453,24.902231124061817,High,communal
Omusati,SITE_0609,-27.379297979646534,14.456768149207047,38.71949640015171,0.19489532989489783,386.0803146848207,2405.3607822866693,Severe,6.009649054119976,39.055521985405846,High,conservancy
Ohangwena,SITE_0610,-20.557130971711818,19.634841160261004,53.854690432076865,0.4379051811852307,356.5343154654596,1298.4992876445303,High,25.05509624836051,16.027054492665705,Normal,commercial
Omaheke,SITE_0611,-21.85457097330253,16.521275955975767,69.93826360241934,0.6512134497711599,762.0985217399641,4840.068290966886,Low,32.254968255814205,11.767120872272272,Normal,commercial
Kunene,SITE_0612,-17.50280362483483,12.37803147704137,48.65295365115045,0.4579948405651538,1459.9107325188652,3975.632611583634,High,35.85691933614372,11.794032937780726,Normal,conservancy
Oshikoto,SITE_0613,-27.03270253772171,12.344742966235975,77.10533177782683,0.5715763813643362,1871.2180209217136,4672.120776099667,High,46.43971897001634,11.401952988260147,Normal,commercial
Khomas,SITE_0614,-25.36339796598676,14.071141038204624,42.87509756328825,0.4218477159813192,1286.6658912605228,2393.031696453081,Moderate,49.27915880427588,32.37412105140102,Normal,commercial
Otjozondjupa,SITE_0615,-24.497656337209186,19.89969006896552,61.7027442896619,0.6336011561613029,857.5830763669541,2342.0659593806677,Severe,26.150507835740644,13.370285839957791,Normal,communal
Omaheke,SITE_0616,-26.604668553823565,11.812074394510674,47.171549106820386,0.15922206975653358,1422.4235849483011,2813.1168033211297,Severe,14.203228238932358,40.301379527888514,High,conservancy
Kavango East,SITE_0617,-20.15926657117764,17.88349287105324,23.809071240452823,0.18258833109232453,949.5127846202207,2298.058487401113,Moderate,36.06485758009225,26.64615010194211,Normal,communal
Oshikoto,SITE_0618,-20.772589177317244,16.893681887146794,24.807768162926692,0.5184492570422493,1444.5009656041684,2964.727899795575,Moderate,24.075205184554807,42.40737748691524,High,commercial
Kunene,SITE_0619,-19.768399430470122,15.94139698616722,45.66299810555112,0.5833156942966401,1927.839379724866,808.7330890424125,Moderate,40.017546576659996,39.96059745869246,Normal,communal
Omaheke,SITE_0620,-20.912914074350642,12.833617707278192,79.33259287510222,0.37689725842058364,1242.6738064310205,2488.5225588649973,Severe,15.334926404718397,33.22219805601065,High,commercial
Khomas,SITE_0621,-21.559425064032816,14.922817285440894,18.220783462890015,0.5498217843686407,434.9771290454045,2842.05563072291,Moderate,49.20393065562724,24.076136959280422,Normal,communal
Ohangwena,SITE_0622,-22.237368324562468,11.740496455133519,52.0547685899695,0.13761292436551092,1485.9755650004909,4690.501198653229,Low,25.918737041966477,25.53195140118933,Normal,conservancy
Oshana,SITE_0623,-20.38579562394371,11.664664746315356,55.47000258849438,0.4277848873231902,1869.1633411557716,2872.414929580973,Low,12.683343713619509,18.89488571094354,High,communal
Oshana,SITE_0624,-20.670721702435777,20.23966052525921,64.5704691625469,0.49099696961249595,1903.4933396281597,4976.679003577908,Severe,47.777759391070575,40.119533251895604,Normal,conservancy
Kavango East,SITE_0625,-18.806118618714883,11.493093804349787,48.873367525754844,0.4150624399660511,700.4099525960897,4934.346725373467,Severe,47.29728678073624,34.1058532322906,Normal,conservancy
Zambezi,SITE_0626,-24.736293258246164,14.087716478659793,50.90155626558681,0.5940342463135397,1639.4138434880326,1672.626874854489,Moderate,20.95930742500397,27.46385785143049,High,conservancy
Otjozondjupa,SITE_0627,-18.902205015991683,12.121558091471787,67.4572813497977,0.11859089611723383,1529.607894071286,3891.1514825684762,Moderate,29.536842250054125,22.126397880660893,Normal,commercial
Khomas,SITE_0628,-25.788161155714775,20.240570799699725,71.64235104776498,0.5157094144785126,1615.6629501355815,4990.132305768381,Low,13.883164146661878,14.337979232444066,High,conservancy
Hardap,SITE_0629,-18.158458922514008,15.083661858620928,28.865752172692286,0.4206198184340352,994.409744970959,3081.485128448825,Severe,45.799036837958106,13.889211860376937,Normal,communal
Khomas,SITE_0630,-20.413643831186533,20.117589982878968,36.40688949788555,0.5363595714463897,1398.0776349505918,4516.867065679289,Severe,26.116039595986376,35.93253020570279,High,communal
Hardap,SITE_0631,-18.08340858878356,11.889705282778312,58.916606297876456,0.6936795217532891,1778.8483730665953,3737.8182081537548,Severe,44.153184264625175,40.145211669422274,Normal,communal
Karas,SITE_0632,-22.16652741509688,20.19465736638586,25.264956650591152,0.3891745321173121,1367.6019077571464,3496.1071316358066,Moderate,41.157048250886355,20.174687182109203,Normal,communal
Kavango West,SITE_0633,-21.22043590585093,14.449063282592338,68.35653821747658,0.34670431372295923,884.1453675398552,4315.400641420567,High,8.655818301052703,36.55724609634266,High,commercial
Zambezi,SITE_0634,-26.858250081240012,13.067084578486348,52.04921567687782,0.3939466301205665,1406.7249726201205,1255.7687364305575,Severe,43.3039489869176,38.77793899786744,Normal,commercial
Zambezi,SITE_0635,-21.30155268998469,19.70827073434302,21.511080731182386,0.437209047042858,481.58711169080163,1370.7445375963907,Moderate,29.444127632338958,41.939812265160185,High,conservancy
Otjozondjupa,SITE_0636,-19.37205963945388,11.011556884445083,76.50708768105287,0.15167808715100778,793.5876778397089,4995.708615662771,High,6.864746689219946,18.87480214064199,High,conservancy
Hardap,SITE_0637,-17.831337301979797,16.396608011388377,43.59741426037848,0.6789936245161653,1599.5632699893101,761.625471962974,Severe,9.337413406549558,29.61719011603162,High,conservancy
Zambezi,SITE_0638,-27.047994994727766,17.516913657837772,52.57691949501261,0.6734220584090475,587.4804584407445,952.5628722794945,High,34.5093081834482,32.92701718033871,Normal,communal
Kavango East,SITE_0639,-22.33177084537783,20.031476118853295,41.377046359055086,0.48101215853084023,1040.115020503471,4846.744418944406,Severe,25.857926166896327,23.719134946584173,Normal,commercial
Zambezi,SITE_0640,-20.005543916923063,16.61955156047548,46.09498801642308,0.18394874944154063,373.5974754033253,2439.2721518988355,Moderate,28.608781718624467,19.57072427174804,Normal,communal
Ohangwena,SITE_0641,-17.41203200339512,12.404063938149658,27.646081899183034,0.35306113709823705,642.0315682212573,771.8714864003828,Severe,13.891533207860453,27.13151545094044,High,conservancy
Zambezi,SITE_0642,-22.762875913794986,19.86349099981502,27.009339960711166,0.1438935535005908,1589.5755989243034,2473.969764199199,Low,45.616782683523375,33.65329248932228,Normal,conservancy
Oshana,SITE_0643,-25.556401941531803,20.93919675134417,22.780338424119073,0.6780442420742481,1654.1166489854954,1460.460324780457,Severe,11.818936956898524,38.29459441175875,High,commercial
Ohangwena,SITE_0644,-21.58438231472863,20.887348971564524,65.30998209321442,0.17118803141700067,963.8139571730824,4335.014611486869,High,22.5543124268245,29.19913769564451,High,commercial
Ohangwena,SITE_0645,-25.374368728075776,15.60771792712561,48.39443885156394,0.32240672211310206,785.8696860025317,1771.1517987470045,Low,31.838882781833124,44.4654439222699,High,communal
Otjozondjupa,SITE_0646,-21.46071623224555,17.867992546743103,10.688912329012206,0.10579607877397329,135.19612369448035,1589.079875311238,Moderate,13.854079808262405,37.915005828474584,High,communal
Ohangwena,SITE_0647,-24.855883289201085,12.671806687951667,76.35220998681231,0.5212416026658454,1741.543722895419,4542.395209034081,Low,14.71312104125866,18.089311148830944,High,communal
Khomas,SITE_0648,-25.47935467978819,16.13784140582201,51.659194014236434,0.5447497737559815,404.9538610188618,579.805467819914,Low,32.73330029325235,11.488854089089894,Normal,commercial
Ohangwena,SITE_0649,-22.941919492339537,18.301153440269516,61.33364762812323,0.5745616941216968,643.9158723683094,4384.281320624832,Moderate,26.26762354668728,17.854672745554282,Normal,communal
Oshana,SITE_0650,-26.63587242281128,19.1251617098636,14.05896395659083,0.5691226401457999,189.00563454013593,4259.49832378302,High,47.67682086132476,19.439036860502505,Normal,conservancy
Zambezi,SITE_0651,-20.578959980281052,12.98845388429527,13.498466517148982,0.334891709799496,789.2598655202224,773.7957293351565,Severe,5.064271397651817,37.18560784217114,High,commercial
Otjozondjupa,SITE_0652,-23.201414621419588,15.890737329944784,15.08061807083979,0.657411990345148,337.8343373815495,4676.4768726946695,Severe,32.48138189608413,18.319287408020067,Normal,communal
Oshikoto,SITE_0653,-26.174101755772124,18.468215162467242,78.41561172409159,0.4118677243764173,474.7058508333407,4402.638019016629,High,36.75239187110543,37.98134170162803,High,communal
Kavango West,SITE_0654,-24.385292764276038,20.942437595308217,29.891857987596964,0.35767473127239724,1810.4593618919755,2629.879326681687,Low,44.12584950693076,34.152604235684024,Normal,commercial
Omusati,SITE_0655,-26.386174879252813,18.105209961156078,49.26742579045537,0.2487513178478843,1688.5031078135885,2702.2268008266115,Low,13.651798732882169,20.619037884419257,High,conservancy
Otjozondjupa,SITE_0656,-23.848274414962766,17.200790266388818,25.291718638475544,0.34667995600053236,1065.3127951014012,711.1138285832741,Moderate,42.709365590660774,39.21344932316864,Normal,conservancy
Zambezi,SITE_0657,-27.959253289416317,20.71784529327183,44.23843931660686,0.5367361488493267,1954.3573844152793,4160.025815670769,High,48.68607495443165,21.38932318352491,Normal,communal
Kavango West,SITE_0658,-18.45207000575376,18.622309596572165,40.50101534588782,0.5367384928105573,1195.5395437586285,4371.224192725992,High,30.67056352530939,41.6423013250338,High,commercial
Kavango East,SITE_0659,-25.853157684675843,15.528067831088753,50.46320019915118,0.49145549628051377,1668.8759377882895,3079.06440965809,Severe,31.289442821504853,21.798198123612643,Normal,commercial
Khomas,SITE_0660,-24.178680196003175,14.851463938246924,72.60380399720543,0.5022714750928057,897.108326418034,4955.255776537488,High,30.434138211885145,16.11797714884,Normal,conservancy
Ohangwena,SITE_0661,-21.006623096800077,17.544935941971822,75.57995192548985,0.12109408558754803,1766.9551423244948,532.2046771356659,Severe,30.175322621589785,27.42266716529074,Normal,conservancy
Zambezi,SITE_0662,-26.405583365088557,18.181769389229586,46.346285754659945,0.4155319120362865,150.2386265707957,1843.613636415046,Low,42.579850609141296,16.207907731160198,Normal,conservancy
Ohangwena,SITE_0663,-23.092533902993523,14.47478481663045,20.93549485706023,0.6050300704702637,1827.1199634705451,4627.229853963104,High,31.391957898298553,43.43144346060605,High,commercial
Oshana,SITE_0664,-19.272370423401046,18.600743591334663,69.93657368627042,0.10215057292911618,1354.3385615443951,2919.1641300634883,Low,18.77533128505651,34.516710701352736,High,commercial
Omaheke,SITE_0665,-18.32723089814311,20.629716713484363,38.23458393792808,0.16092361527778104,1990.860619134791,1255.6135655415417,Moderate,5.798631438784697,18.371911133356043,High,conservancy
Oshikoto,SITE_0666,-22.397506336734804,14.189419626213555,47.86041836628733,0.4775448022614789,349.65274178136497,1129.258041298185,Severe,13.02411059525419,23.335044104927796,High,conservancy
Khomas,SITE_0667,-22.60202504798135,20.80346737129387,76.24711427603921,0.5070051998274243,422.07701692359194,1097.3032473881756,Low,19.746559307649616,20.15329759840202,High,commercial
Ohangwena,SITE_0668,-24.77369443695111,19.856506089936616,10.307621004383039,0.564766198847485,205.62605263445897,3033.9270572663927,High,40.13911911700443,24.304337929208145,Normal,commercial
Omaheke,SITE_0669,-20.61054272479998,14.079538887664858,14.542960580602777,0.5503612938353647,691.2970949193558,3019.6546359287327,Low,30.468665451628407,20.75774643168901,Normal,conservancy
Kunene,SITE_0670,-19.44500924102706,16.479709054697025,53.94000054052962,0.5506217381990195,400.61024112521704,3789.423612783744,High,35.30381207866016,42.56378372943444,High,conservancy
Kunene,SITE_0671,-17.34814731184609,16.80212064493852,33.043581200483004,0.15061484915625523,514.3069160655111,1052.237128383079,High,25.054568088053223,39.67230399593316,High,commercial
Zambezi,SITE_0672,-19.035116750399,20.360438279073833,64.84270212653315,0.4450056309031337,1366.9097068854312,3133.67111064288,High,16.894551103238367,38.02011533891718,High,communal
Erongo,SITE_0673,-17.09456366181903,19.16956288653411,54.24212388817399,0.5786809151065135,1371.724920494148,1834.3424328390688,Low,20.920325096457358,40.93735749679577,High,conservancy
Oshikoto,SITE_0674,-17.998943249322256,13.644012425072347,72.1491589989487,0.2502975748981515,1511.4931972451636,917.8342775356876,Moderate,24.24853165405438,33.891996300435665,High,conservancy
Zambezi,SITE_0675,-26.03892134275674,13.45815954381076,28.250180059538565,0.6288633989601949,1718.6719297361071,3496.071122997652,High,17.389773615077765,22.424981771322507,High,commercial
Khomas,SITE_0676,-22.743027676313893,13.221466715599224,34.13210044736144,0.29091248689051336,421.42370144272195,4233.291928218072,Low,25.85918105365977,28.889010568379337,High,commercial
Khomas,SITE_0677,-17.121232798426142,18.865818658015105,22.86665461285166,0.5061295498710706,1998.5733566705774,924.778917222291,Low,35.945243520455776,25.920102000724363,Normal,commercial
Oshana,SITE_0678,-24.29594858623536,16.976362228863643,42.58799240361079,0.3969361248340074,1331.8597116415187,4822.068740391577,Moderate,10.053757395482211,39.29706880706791,High,commercial
Ohangwena,SITE_0679,-22.23459572719741,20.66652834261108,21.588878538757264,0.6379452398146491,541.6695233211445,537.4138989277304,Severe,13.076207285056828,16.69324701705939,High,conservancy
Oshana,SITE_0680,-20.09308921891097,20.884877518655806,70.61566895904528,0.6740976296205256,229.66818978045873,1708.1357850559953,Low,11.544102242130947,19.517266024397514,High,commercial
Kavango East,SITE_0681,-20.790775441173306,14.32227323507544,29.212574201674734,0.5816941228487847,328.0888126812954,1934.973786434612,Severe,6.1971796453081724,44.03700087900012,High,communal
Omaheke,SITE_0682,-20.91610302534861,17.56303459309902,50.236882728756655,0.10836573473433508,1128.471570112824,1182.9992268919946,Low,42.34523822963927,25.88872219794023,Normal,conservancy
Karas,SITE_0683,-25.51361047250863,13.11678421372525,38.769023107564465,0.2588216099215925,403.42937210169845,2610.3663403202777,Severe,8.079569216316468,34.94866145265509,High,communal
Ohangwena,SITE_0684,-22.692765229707977,16.38719258623551,51.31959420998925,0.36860337914780394,1212.4718183555224,1586.0198284011813,Moderate,11.077708364559292,29.462074781595263,High,conservancy
Otjozondjupa,SITE_0685,-18.896894332016835,20.210211844272642,57.610149515105725,0.11262985746116681,153.80489082855038,2060.4636783855967,Moderate,30.403656382072498,22.138084419303354,Normal,conservancy
Kunene,SITE_0686,-27.545685805391667,20.191018579913358,59.9293927201562,0.41488430215890104,1242.1822098992775,3800.0624675455706,Severe,10.857693318306792,32.53473438243063,High,communal
Kunene,SITE_0687,-19.15514911267989,12.013078909475496,11.508890810945445,0.11503806138780931,1780.848808719983,4177.914757709814,Low,35.466073344370976,32.95123770822712,Normal,communal
Karas,SITE_0688,-27.04978829005905,12.981384716603747,76.83034831334733,0.22257355241302243,891.872484857596,2473.7458152775434,High,9.740907974101782,27.368392021949383,High,commercial
Kavango East,SITE_0689,-19.44191497216615,19.63506334277369,58.42359434490712,0.4969494080254032,1999.2184589654473,947.4884492068625,Severe,19.119075097719623,25.553411573259773,High,communal
Kavango East,SITE_0690,-23.749395832271354,11.230505294724235,65.38782465418699,0.19060790055880572,1191.8210225260423,2226.170924106672,Moderate,18.88403995549672,42.616108087646325,High,communal
Kavango East,SITE_0691,-21.62826970251141,13.601816482011598,69.10875178064938,0.4265852599580189,1607.0326091174525,1131.4166962245736,Low,43.16675494642982,43.287479019453365,High,communal
Erongo,SITE_0692,-22.068133737767923,20.321778217817556,37.929910756305134,0.5637755271760071,345.01917481079727,2075.898447667011,Moderate,19.07950773835679,12.984480748949078,Normal,conservancy
Zambezi,SITE_0693,-24.206110907441268,18.63535699717507,31.626174825058495,0.6002246250316351,1701.170652200659,3103.210746056492,Moderate,8.784342266083504,27.52246177584673,High,conservancy
Omaheke,SITE_0694,-19.122457523253992,19.190075791250536,16.26577558847576,0.4639459600915581,941.8020012705358,2224.4749366461365,Moderate,21.747819681336907,20.843271260129328,Normal,commercial
Oshana,SITE_0695,-21.802941269111244,18.617838983326912,25.45896932317894,0.5272941858494792,731.7408187889041,4682.166914145717,Low,14.73931413982562,27.98096592168382,High,commercial
Kunene,SITE_0696,-27.817975903857935,20.211321760250424,43.481070096391626,0.37771577895970443,177.21524425886514,3368.831904024491,Severe,37.87933914642106,41.443691094187436,High,conservancy
Hardap,SITE_0697,-20.714981597020426,12.677709413722864,66.8518623306412,0.5108348906580029,393.23882311000483,3083.03591616272,High,21.69400276236982,18.232237813436882,Normal,communal
Karas,SITE_0698,-26.27950061503313,11.736667969541337,23.776336763363176,0.35644464310836155,716.3016409433401,625.5550423380143,Severe,32.16034132101536,42.983050114984515,High,communal
Khomas,SITE_0699,-26.65363603748929,14.701882961444518,51.96864718745283,0.4281307059507471,715.4601245604225,2168.359364116065,Moderate,36.31272539804084,23.6486257121151,Normal,communal
Karas,SITE_0700,-23.166401326551906,12.527976722685825,46.5984584169154,0.644353003390406,1949.7764098294329,2533.8567251279164,Low,30.063172678754324,13.544111444458558,Normal,commercial
Omusati,SITE_0701,-22.303661629621786,17.768151363564236,67.28737713087996,0.6370400346492198,1493.064724411096,4978.6335563966895,Low,41.533128698065,16.067775318491577,Normal,communal
Oshikoto,SITE_0702,-22.049296546621576,13.829732875867162,75.45753596530491,0.5716352529035761,1037.1439260835343,3947.07347093474,Low,42.59780778196776,25.92466127265624,Normal,conservancy
Kavango East,SITE_0703,-19.46399901003459,18.641106903405337,11.317013793538987,0.3584621455490511,806.672566881109,3658.471498619476,Severe,18.564173458682177,20.816199251012655,High,communal
Khomas,SITE_0704,-17.13145835703325,11.883396472758267,51.80494361839292,0.22806276433613776,323.364024664295,4238.945995426417,Low,42.294353466139164,31.79252939111782,Normal,commercial
Otjozondjupa,SITE_0705,-19.06925242716659,16.881237254015836,57.00205614086796,0.6513855720383737,255.2609556853892,4243.767169560724,Severe,44.80466541096256,24.172449537274694,Normal,commercial
Kavango West,SITE_0706,-18.770165330055363,18.824264893698455,18.465211555181668,0.2816850838603594,1713.450209005963,1643.6827361322573,Severe,5.575738903258619,31.72027045909733,High,communal
Ohangwena,SITE_0707,-21.65337811727447,16.677272682072857,76.03761726568459,0.6242183152391602,971.8023032234471,1410.079183824826,Moderate,33.094718786820025,20.64594362693242,Normal,communal
Kavango West,SITE_0708,-25.59522391226036,11.754988357920267,31.45160433031182,0.10797473372211189,512.3295068190469,3980.9046149409482,Low,43.37695204233051,12.297918237148098,Normal,conservancy
Kavango West,SITE_0709,-27.029099228252218,18.565292223518878,62.576100202113544,0.6842357285686183,240.98276811869908,3789.0007197122727,Moderate,24.01240946664983,32.39219474024449,High,communal
Omaheke,SITE_0710,-22.255381897592137,16.947492998188544,30.57753926829515,0.3844552271135544,304.71930380614685,984.988383109335,Moderate,49.14857710903303,20.900449219291936,Normal,communal
Ohangwena,SITE_0711,-19.255022247663256,20.336278705568354,63.02779563580224,0.4045993428700174,551.9781396375794,2798.959303011905,Moderate,5.664879947512668,19.79103553749807,High,communal
Oshana,SITE_0712,-26.971887980794833,14.069474859061833,35.18760007048956,0.500938925368858,138.98786218550453,2895.5407416633825,High,36.06426893502062,22.420570215114864,Normal,conservancy
